chembl_id,drug_name,SMILES,KG_relevance,Evidence_strength,ADMET_safety,Composite_score,Confidence,Evidence_Summary,Sources
CHEMBL1633,KETOTIFEN FUMARATE,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,28.497330282227306,80,100.0,64.39893211289092,H,KG targets HRH1; clinical phase 3.0; logS -3.22; logP 3.73,repurposing_candidates.csv:rc_row=489;protein_drug_candidates.csv:rows=1027;pathway_drug_candidates.csv:rows=6657;CYP3A4_results.csv:row=449;CYP2C19_results.csv:row=449;CYP2D6_results.csv:row=449;CYP1A2_results.csv:row=449;CYP2C9_results.csv:row=449;hERG_results.csv:row=449;AMES_results.csv:row=449;PGP_results.csv:row=449;PAMPA_results.csv:row=449;BBB_results.csv:row=449;Solubility_results.csv:row=449;Lipophilicity_results.csv:row=450
CHEMBL1237,LISINOPRIL ANHYDROUS,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,28.497330282227306,80,100.0,64.39893211289092,H,KG targets ACE; clinical phase 3.0; logS -0.22; logP 1.24,repurposing_candidates.csv:rc_row=342;protein_drug_candidates.csv:rows=653;pathway_drug_candidates.csv:rows=449;CYP3A4_results.csv:row=305;CYP2C19_results.csv:row=305;CYP2D6_results.csv:row=305;CYP1A2_results.csv:row=305;CYP2C9_results.csv:row=305;hERG_results.csv:row=305;AMES_results.csv:row=305;PGP_results.csv:row=305;PAMPA_results.csv:row=305;BBB_results.csv:row=305;Solubility_results.csv:row=305;Lipophilicity_results.csv:row=306
CHEMBL274654,ORANTINIB,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,28.497330282227306,80,100.0,64.39893211289092,H,KG targets PDGFRB; clinical phase 3.0; logS -3.68; logP 3.14,repurposing_candidates.csv:rc_row=869;protein_drug_candidates.csv:rows=1110;pathway_drug_candidates.csv:rows=7008;CYP3A4_results.csv:row=777;CYP2C19_results.csv:row=777;CYP2D6_results.csv:row=777;CYP1A2_results.csv:row=777;CYP2C9_results.csv:row=777;hERG_results.csv:row=777;AMES_results.csv:row=777;PGP_results.csv:row=777;PAMPA_results.csv:row=777;BBB_results.csv:row=777;Solubility_results.csv:row=777;Lipophilicity_results.csv:row=778
CHEMBL223360,LINIFANIB,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,28.497330282227306,80,100.0,64.39893211289092,H,KG targets PDGFRB; clinical phase 3.0; logS -5.54; logP 4.90,repurposing_candidates.csv:rc_row=817;protein_drug_candidates.csv:rows=1112;pathway_drug_candidates.csv:rows=7010;CYP3A4_results.csv:row=726;CYP2C19_results.csv:row=726;CYP2D6_results.csv:row=726;CYP1A2_results.csv:row=726;CYP2C9_results.csv:row=726;hERG_results.csv:row=726;AMES_results.csv:row=726;PGP_results.csv:row=726;PAMPA_results.csv:row=726;BBB_results.csv:row=726;Solubility_results.csv:row=726;Lipophilicity_results.csv:row=727
CHEMBL313971,ZUCAPSAICIN,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,28.497330282227306,80,100.0,64.39893211289092,H,KG targets TRPV1; clinical phase 3.0; logS -2.83; logP 3.79,repurposing_candidates.csv:rc_row=911;protein_drug_candidates.csv:rows=693;pathway_drug_candidates.csv:rows=5719;CYP3A4_results.csv:row=818;CYP2C19_results.csv:row=818;CYP2D6_results.csv:row=818;CYP1A2_results.csv:row=818;CYP2C9_results.csv:row=818;hERG_results.csv:row=818;AMES_results.csv:row=818;PGP_results.csv:row=818;PAMPA_results.csv:row=818;BBB_results.csv:row=818;Solubility_results.csv:row=818;Lipophilicity_results.csv:row=819
CHEMBL1089636,ANG1005,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)CCC(=O)NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCCCNC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)[C@@H](C)O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,58.405797101449274,60,80.0,64.36231884057972,M,"KG targets TUBB, TUBB1; clinical phase 2.0; logS -11.50; logP 1.38",repurposing_candidates.csv:rc_row=36;protein_drug_candidates.csv:rows=838;1573;2008;2244;2349;2413;2724;2784;2848;pathway_drug_candidates.csv:rows=1551;1615;1679;1743;1807;1871;1935;2100;2164;2228;2292;2356;2420;2484;2548;2612;2676;2740;2804;2868;2932;2996;3066;3130;3194;3258;3322;3386;3450;3514;3578;3669;3733;3797;3861;3925;3989;4056;CYP3A4_results.csv:row=36;CYP2C19_results.csv:row=36;CYP2D6_results.csv:row=36;CYP1A2_results.csv:row=36;CYP2C9_results.csv:row=36;hERG_results.csv:row=36;AMES_results.csv:row=36;PGP_results.csv:row=36;PAMPA_results.csv:row=36;BBB_results.csv:row=36;Solubility_results.csv:row=36;Lipophilicity_results.csv:row=36
CHEMBL118,CELECOXIB,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,32.707856598016775,100,65.0,64.33314263920671,M,KG targets PTGS2; clinical phase 4.0; hERG risk; logS -4.48; logP 3.51,repurposing_candidates.csv:rc_row=74;protein_drug_candidates.csv:rows=95;pathway_drug_candidates.csv:rows=318;4436;5645;6029;6103;6177;6251;6325;6399;CYP3A4_results.csv:row=73;CYP2C19_results.csv:row=73;CYP2D6_results.csv:row=73;CYP1A2_results.csv:row=73;CYP2C9_results.csv:row=73;hERG_results.csv:row=73;AMES_results.csv:row=73;PGP_results.csv:row=73;PAMPA_results.csv:row=73;BBB_results.csv:row=73;Solubility_results.csv:row=73;Lipophilicity_results.csv:row=73
CHEMBL1070,NABUMETONE,COc1ccc2cc(CCC(C)=O)ccc2c1,32.707856598016775,100,65.0,64.33314263920671,M,KG targets PTGS2; clinical phase 4.0; hERG risk; logS -2.35; logP 3.37,repurposing_candidates.csv:rc_row=22;protein_drug_candidates.csv:rows=97;pathway_drug_candidates.csv:rows=320;4438;5647;6031;6105;6179;6253;6327;6401;CYP3A4_results.csv:row=22;CYP2C19_results.csv:row=22;CYP2D6_results.csv:row=22;CYP1A2_results.csv:row=22;CYP2C9_results.csv:row=22;hERG_results.csv:row=22;AMES_results.csv:row=22;PGP_results.csv:row=22;PAMPA_results.csv:row=22;BBB_results.csv:row=22;Solubility_results.csv:row=22;Lipophilicity_results.csv:row=22
CHEMBL963,OXYMORPHONE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -2.11; logP 0.75,repurposing_candidates.csv:rc_row=1569;protein_drug_candidates.csv:rows=306;pathway_drug_candidates.csv:rows=276;1310;7223;CYP3A4_results.csv:row=1375;CYP2C19_results.csv:row=1375;CYP2D6_results.csv:row=1375;CYP1A2_results.csv:row=1375;CYP2C9_results.csv:row=1375;hERG_results.csv:row=1375;AMES_results.csv:row=1375;PGP_results.csv:row=1375;PAMPA_results.csv:row=1375;BBB_results.csv:row=1375;Solubility_results.csv:row=1375;Lipophilicity_results.csv:row=1376
CHEMBL2105755,NALDEMEDINE,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -5.22; logP 3.48,repurposing_candidates.csv:rc_row=708;protein_drug_candidates.csv:rows=319;pathway_drug_candidates.csv:rows=289;1323;7236;CYP3A4_results.csv:row=653;CYP2C19_results.csv:row=653;CYP2D6_results.csv:row=653;CYP1A2_results.csv:row=653;CYP2C9_results.csv:row=653;hERG_results.csv:row=653;AMES_results.csv:row=653;PGP_results.csv:row=653;PAMPA_results.csv:row=653;BBB_results.csv:row=653;Solubility_results.csv:row=653;Lipophilicity_results.csv:row=654
CHEMBL24778,SILODOSIN,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,29.549961861174673,100,70.0,64.31998474446988,H,KG targets ADRA1A; clinical phase 4.0; hERG risk; logS -1.58; logP 3.07,repurposing_candidates.csv:rc_row=852;protein_drug_candidates.csv:rows=346;pathway_drug_candidates.csv:rows=809;6471;6671;CYP3A4_results.csv:row=760;CYP2C19_results.csv:row=760;CYP2D6_results.csv:row=760;CYP1A2_results.csv:row=760;CYP2C9_results.csv:row=760;hERG_results.csv:row=760;AMES_results.csv:row=760;PGP_results.csv:row=760;PAMPA_results.csv:row=760;BBB_results.csv:row=760;Solubility_results.csv:row=760;Lipophilicity_results.csv:row=761
CHEMBL1201149,NALTREXONE HYDROCHLORIDE,Cl.O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -3.02; logP 1.95,repurposing_candidates.csv:rc_row=243;protein_drug_candidates.csv:rows=278;pathway_drug_candidates.csv:rows=248;1282;7195;CYP3A4_results.csv:row=240;CYP2C19_results.csv:row=240;CYP2D6_results.csv:row=240;CYP1A2_results.csv:row=240;CYP2C9_results.csv:row=240;hERG_results.csv:row=240;AMES_results.csv:row=240;PGP_results.csv:row=240;PAMPA_results.csv:row=240;BBB_results.csv:row=240;Solubility_results.csv:row=240;Lipophilicity_results.csv:row=241
CHEMBL1201132,NALBUPHINE HYDROCHLORIDE,Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -2.32; logP 2.13,repurposing_candidates.csv:rc_row=240;protein_drug_candidates.csv:rows=277;pathway_drug_candidates.csv:rows=247;1281;7194;CYP3A4_results.csv:row=237;CYP2C19_results.csv:row=237;CYP2D6_results.csv:row=237;CYP1A2_results.csv:row=237;CYP2C9_results.csv:row=237;hERG_results.csv:row=237;AMES_results.csv:row=237;PGP_results.csv:row=237;PAMPA_results.csv:row=237;BBB_results.csv:row=237;Solubility_results.csv:row=237;Lipophilicity_results.csv:row=238
CHEMBL4204794,AVAPRITINIB,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,29.549961861174673,100,70.0,64.31998474446988,H,KG targets KIT; clinical phase 4.0; hERG risk; logS -4.08; logP 2.61,repurposing_candidates.csv:rc_row=1144;protein_drug_candidates.csv:rows=1145;pathway_drug_candidates.csv:rows=550;6962;7496;CYP3A4_results.csv:row=1008;CYP2C19_results.csv:row=1008;CYP2D6_results.csv:row=1008;CYP1A2_results.csv:row=1008;CYP2C9_results.csv:row=1008;hERG_results.csv:row=1008;AMES_results.csv:row=1008;PGP_results.csv:row=1008;PAMPA_results.csv:row=1008;BBB_results.csv:row=1008;Solubility_results.csv:row=1008;Lipophilicity_results.csv:row=1009
CHEMBL1395,METHYLTESTOSTERONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,29.549961861174673,100,70.0,64.31998474446988,H,KG targets AR; clinical phase 4.0; hERG risk; logS -4.10; logP 4.27,repurposing_candidates.csv:rc_row=401;protein_drug_candidates.csv:rows=557;pathway_drug_candidates.csv:rows=1980;5895;7799;CYP3A4_results.csv:row=361;CYP2C19_results.csv:row=361;CYP2D6_results.csv:row=361;CYP1A2_results.csv:row=361;CYP2C9_results.csv:row=361;hERG_results.csv:row=361;AMES_results.csv:row=361;PGP_results.csv:row=361;PAMPA_results.csv:row=361;BBB_results.csv:row=361;Solubility_results.csv:row=361;Lipophilicity_results.csv:row=362
CHEMBL895,NALBUPHINE,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -3.00; logP 1.71,repurposing_candidates.csv:rc_row=1542;protein_drug_candidates.csv:rows=273;pathway_drug_candidates.csv:rows=243;1277;7190;CYP3A4_results.csv:row=1348;CYP2C19_results.csv:row=1348;CYP2D6_results.csv:row=1348;CYP1A2_results.csv:row=1348;CYP2C9_results.csv:row=1348;hERG_results.csv:row=1348;AMES_results.csv:row=1348;PGP_results.csv:row=1348;PAMPA_results.csv:row=1348;BBB_results.csv:row=1348;Solubility_results.csv:row=1348;Lipophilicity_results.csv:row=1349
CHEMBL398707,HYDROMORPHONE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -2.28; logP 1.63,repurposing_candidates.csv:rc_row=1066;protein_drug_candidates.csv:rows=294;pathway_drug_candidates.csv:rows=264;1298;7211;CYP3A4_results.csv:row=935;CYP2C19_results.csv:row=935;CYP2D6_results.csv:row=935;CYP1A2_results.csv:row=935;CYP2C9_results.csv:row=935;hERG_results.csv:row=935;AMES_results.csv:row=935;PGP_results.csv:row=935;PAMPA_results.csv:row=935;BBB_results.csv:row=935;Solubility_results.csv:row=935;Lipophilicity_results.csv:row=936
CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -1.45; logP 1.17,repurposing_candidates.csv:rc_row=169;protein_drug_candidates.csv:rows=274;pathway_drug_candidates.csv:rows=244;1278;7191;CYP3A4_results.csv:row=167;CYP2C19_results.csv:row=167;CYP2D6_results.csv:row=167;CYP1A2_results.csv:row=167;CYP2C9_results.csv:row=167;hERG_results.csv:row=167;AMES_results.csv:row=167;PGP_results.csv:row=167;PAMPA_results.csv:row=167;BBB_results.csv:row=167;Solubility_results.csv:row=167;Lipophilicity_results.csv:row=168
CHEMBL2219418,NALOXEGOL,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -0.56; logP 1.86,repurposing_candidates.csv:rc_row=812;protein_drug_candidates.csv:rows=314;pathway_drug_candidates.csv:rows=284;1318;7231;CYP3A4_results.csv:row=721;CYP2C19_results.csv:row=721;CYP2D6_results.csv:row=721;CYP1A2_results.csv:row=721;CYP2C9_results.csv:row=721;hERG_results.csv:row=721;AMES_results.csv:row=721;PGP_results.csv:row=721;PAMPA_results.csv:row=721;BBB_results.csv:row=721;Solubility_results.csv:row=721;Lipophilicity_results.csv:row=722
CHEMBL1595,DIHYDROCODEINE,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -1.25; logP 1.73,repurposing_candidates.csv:rc_row=472;protein_drug_candidates.csv:rows=284;pathway_drug_candidates.csv:rows=254;1288;7201;CYP3A4_results.csv:row=432;CYP2C19_results.csv:row=432;CYP2D6_results.csv:row=432;CYP1A2_results.csv:row=432;CYP2C9_results.csv:row=432;hERG_results.csv:row=432;AMES_results.csv:row=432;PGP_results.csv:row=432;PAMPA_results.csv:row=432;BBB_results.csv:row=432;Solubility_results.csv:row=432;Lipophilicity_results.csv:row=433
CHEMBL485,CODEINE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -1.51; logP 1.50,repurposing_candidates.csv:rc_row=1335;protein_drug_candidates.csv:rows=297;pathway_drug_candidates.csv:rows=267;1301;7214;CYP3A4_results.csv:row=1146;CYP2C19_results.csv:row=1146;CYP2D6_results.csv:row=1146;CYP1A2_results.csv:row=1146;CYP2C9_results.csv:row=1146;hERG_results.csv:row=1146;AMES_results.csv:row=1146;PGP_results.csv:row=1146;PAMPA_results.csv:row=1146;BBB_results.csv:row=1146;Solubility_results.csv:row=1146;Lipophilicity_results.csv:row=1147
CHEMBL651,METHADONE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -2.13; logP 4.29,repurposing_candidates.csv:rc_row=1473;protein_drug_candidates.csv:rows=269;pathway_drug_candidates.csv:rows=239;1273;7186;CYP3A4_results.csv:row=1279;CYP2C19_results.csv:row=1279;CYP2D6_results.csv:row=1279;CYP1A2_results.csv:row=1279;CYP2C9_results.csv:row=1279;hERG_results.csv:row=1279;AMES_results.csv:row=1279;PGP_results.csv:row=1279;PAMPA_results.csv:row=1279;BBB_results.csv:row=1279;Solubility_results.csv:row=1279;Lipophilicity_results.csv:row=1280
CHEMBL1457,HYDROCODONE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -2.19; logP 1.93,repurposing_candidates.csv:rc_row=423;protein_drug_candidates.csv:rows=320;pathway_drug_candidates.csv:rows=290;1324;7237;CYP3A4_results.csv:row=383;CYP2C19_results.csv:row=383;CYP2D6_results.csv:row=383;CYP1A2_results.csv:row=383;CYP2C9_results.csv:row=383;hERG_results.csv:row=383;AMES_results.csv:row=383;PGP_results.csv:row=383;PAMPA_results.csv:row=383;BBB_results.csv:row=383;Solubility_results.csv:row=383;Lipophilicity_results.csv:row=384
CHEMBL1445,FLUOXYMESTERONE,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,29.549961861174673,100,70.0,64.31998474446988,H,KG targets AR; clinical phase 4.0; hERG risk; logS -3.72; logP 3.33,repurposing_candidates.csv:rc_row=419;protein_drug_candidates.csv:rows=550;pathway_drug_candidates.csv:rows=1973;5888;7792;CYP3A4_results.csv:row=379;CYP2C19_results.csv:row=379;CYP2D6_results.csv:row=379;CYP1A2_results.csv:row=379;CYP2C9_results.csv:row=379;hERG_results.csv:row=379;AMES_results.csv:row=379;PGP_results.csv:row=379;PAMPA_results.csv:row=379;BBB_results.csv:row=379;Solubility_results.csv:row=379;Lipophilicity_results.csv:row=380
CHEMBL70,MORPHINE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -2.02; logP 1.20,repurposing_candidates.csv:rc_row=1491;protein_drug_candidates.csv:rows=272;pathway_drug_candidates.csv:rows=242;1276;7189;CYP3A4_results.csv:row=1297;CYP2C19_results.csv:row=1297;CYP2D6_results.csv:row=1297;CYP1A2_results.csv:row=1297;CYP2C9_results.csv:row=1297;hERG_results.csv:row=1297;AMES_results.csv:row=1297;PGP_results.csv:row=1297;PAMPA_results.csv:row=1297;BBB_results.csv:row=1297;Solubility_results.csv:row=1297;Lipophilicity_results.csv:row=1298
CHEMBL982,NALMEFENE,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -4.66; logP 2.51,repurposing_candidates.csv:rc_row=1578;protein_drug_candidates.csv:rows=323;pathway_drug_candidates.csv:rows=293;1327;7240;CYP3A4_results.csv:row=1384;CYP2C19_results.csv:row=1384;CYP2D6_results.csv:row=1384;CYP1A2_results.csv:row=1384;CYP2C9_results.csv:row=1384;hERG_results.csv:row=1384;AMES_results.csv:row=1384;PGP_results.csv:row=1384;PAMPA_results.csv:row=1384;BBB_results.csv:row=1384;Solubility_results.csv:row=1384;Lipophilicity_results.csv:row=1385
CHEMBL2219416,NALOXEGOL OXALATE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5.O=C(O)C(=O)O,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -1.42; logP 1.02,repurposing_candidates.csv:rc_row=811;protein_drug_candidates.csv:rows=290;pathway_drug_candidates.csv:rows=260;1294;7207;CYP3A4_results.csv:row=720;CYP2C19_results.csv:row=720;CYP2D6_results.csv:row=720;CYP1A2_results.csv:row=720;CYP2C9_results.csv:row=720;hERG_results.csv:row=720;AMES_results.csv:row=720;PGP_results.csv:row=720;PAMPA_results.csv:row=720;BBB_results.csv:row=720;Solubility_results.csv:row=720;Lipophilicity_results.csv:row=721
CHEMBL1479,DANAZOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,29.549961861174673,100,70.0,64.31998474446988,H,KG targets AR; clinical phase 4.0; hERG risk; logS -5.68; logP 4.22,repurposing_candidates.csv:rc_row=428;protein_drug_candidates.csv:rows=555;pathway_drug_candidates.csv:rows=1978;5893;7797;CYP3A4_results.csv:row=388;CYP2C19_results.csv:row=388;CYP2D6_results.csv:row=388;CYP1A2_results.csv:row=388;CYP2C9_results.csv:row=388;hERG_results.csv:row=388;AMES_results.csv:row=388;PGP_results.csv:row=388;PAMPA_results.csv:row=388;BBB_results.csv:row=388;Solubility_results.csv:row=388;Lipophilicity_results.csv:row=389
CHEMBL5315055,NALMEFENE HYDROCHLORIDE DIHYDRATE,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl.O.O,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -4.75; logP 1.28,repurposing_candidates.csv:rc_row=1391;protein_drug_candidates.csv:rows=322;pathway_drug_candidates.csv:rows=292;1326;7239;CYP3A4_results.csv:row=1201;CYP2C19_results.csv:row=1201;CYP2D6_results.csv:row=1201;CYP1A2_results.csv:row=1201;CYP2C9_results.csv:row=1201;hERG_results.csv:row=1201;AMES_results.csv:row=1201;PGP_results.csv:row=1201;PAMPA_results.csv:row=1201;BBB_results.csv:row=1201;Solubility_results.csv:row=1201;Lipophilicity_results.csv:row=1202
CHEMBL61006,PHENYLPROPANOLAMINE,CC(N)C(O)c1ccccc1,29.549961861174673,100,70.0,64.31998474446988,H,KG targets ADRA1A; clinical phase 4.0; hERG risk; logS -0.79; logP 1.07,repurposing_candidates.csv:rc_row=1453;protein_drug_candidates.csv:rows=391;pathway_drug_candidates.csv:rows=854;6516;6716;CYP3A4_results.csv:row=1260;CYP2C19_results.csv:row=1260;CYP2D6_results.csv:row=1260;CYP1A2_results.csv:row=1260;CYP2C9_results.csv:row=1260;hERG_results.csv:row=1260;AMES_results.csv:row=1260;PGP_results.csv:row=1260;PAMPA_results.csv:row=1260;BBB_results.csv:row=1260;Solubility_results.csv:row=1260;Lipophilicity_results.csv:row=1261
CHEMBL19019,NALTREXONE,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,29.549961861174673,100,70.0,64.31998474446988,H,KG targets OPRM1; clinical phase 4.0; hERG risk; logS -3.69; logP 1.53,repurposing_candidates.csv:rc_row=591;protein_drug_candidates.csv:rows=321;pathway_drug_candidates.csv:rows=291;1325;7238;CYP3A4_results.csv:row=537;CYP2C19_results.csv:row=537;CYP2D6_results.csv:row=537;CYP1A2_results.csv:row=537;CYP2C9_results.csv:row=537;hERG_results.csv:row=537;AMES_results.csv:row=537;PGP_results.csv:row=537;PAMPA_results.csv:row=537;BBB_results.csv:row=537;Solubility_results.csv:row=537;Lipophilicity_results.csv:row=538
CHEMBL2311030,ERGOLOID MESYLATES,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CCC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O,38.70327993897788,100,55.0,64.23131197559115,M,"KG targets ADRA1A, ADRA1B; clinical phase 4.0; hERG risk; logS -5.88; logP 7.90",repurposing_candidates.csv:rc_row=823;protein_drug_candidates.csv:rows=353;1311;1362;1461;1816;2501;pathway_drug_candidates.csv:rows=816;882;933;986;1037;1090;1142;1193;1374;1425;1478;6478;6678;CYP3A4_results.csv:row=732;CYP2C19_results.csv:row=732;CYP2D6_results.csv:row=732;CYP1A2_results.csv:row=732;CYP2C9_results.csv:row=732;hERG_results.csv:row=732;AMES_results.csv:row=732;PGP_results.csv:row=732;PAMPA_results.csv:row=732;BBB_results.csv:row=732;Solubility_results.csv:row=732;Lipophilicity_results.csv:row=733
